x,y,Meander length (m)
-88.03227314,35.60559488,3463.438808
-88.03207185,31.5616829,2883.624119
-88.03187276,35.69931957,2053.396051
-88.03179729,35.63129468,1321.570011
-88.03160938,35.42776702,4696.338521
-88.03118401,32.14455434,741.9994991
-88.03108694,30.85985019,4042.835575
-88.03097181,35.60398313,3463.438808
-88.03088393,31.56020389,2883.624119
-88.03075805,35.63292646,1321.570011
-88.03020535,36.40091355,3450.11634
-88.02974282,36.95733732,4042.262724
-88.02964049,32.59867449,1128.36908
-88.02952988,34.90632025,1585.470405
-88.02944365,37.7765303,1184.416824
-88.02911265,32.14421681,802.2755341
-88.02905342,35.69461034,1116.815199
-88.02896991,36.39957196,3450.11634
-88.02876265,35.39464542,2069.838496
-88.02870554,37.01628915,1459.993206
-88.02857813,35.72987923,4251.235381
-88.02832542,35.42524161,4696.338521
-88.02813406,30.86596401,4042.835575
-88.02798274,35.69299662,1116.815199
-88.02787243,31.557684,2883.624119
-88.0277791,30.87232784,2990.842352
-88.02760116,36.39809629,3450.11634
-88.0275473,34.90532711,1585.470405
-88.02730067,32.43530481,1504.893044
-88.02726085,35.39344098,1945.571332
-88.02724327,30.72074882,1310.969605
-88.02719671,32.1435558,1354.311826
-88.02705823,30.72440456,1438.179689
-88.02697459,30.73171378,1281.279588
-88.02691269,36.95452239,4042.262724
-88.02686124,30.7280604,1438.179689
-88.02680618,35.64120987,3182.694105
-88.026726,32.3704693,1228.89668
-88.02669843,30.84060862,900.2591648
-88.02667028,30.7386187,1281.279588
-88.02665137,30.75526607,3262.985262
-88.02593884,35.64297539,3182.694105
-88.02576334,30.76244627,1073.90341
-88.0256281,35.73264164,4251.235381
-88.02559266,35.39213516,1945.571332
-88.02557629,35.68977141,309.7731315
-88.0255666,37.01357606,2340.924127
-88.0254692,36.94939683,4042.262724
-88.02528202,32.14300301,1906.348118
-88.02521606,30.829039,5030.244277
-88.0251644,35.64460487,3182.694105
-88.02511806,35.47200936,4792.503099
-88.02498555,30.81858858,3059.681568
-88.02488183,30.7137296,1268.265529
-88.02477763,30.75027319,3262.985262
-88.02469401,30.76407884,636.08704
-88.02465564,30.84025873,900.2591648
-88.02454404,36.39541808,3450.11634
-88.02434195,35.59497852,2361.670734
-88.02422577,35.73400597,4251.235381
-88.02388223,35.64799678,3182.694105
-88.02384119,30.74865646,3262.985262
-88.02367807,30.7103555,1160.753549
-88.02350389,35.59336274,2361.670734
-88.02332136,30.81798302,3059.681568
-88.02310942,35.64976147,3182.694105
-88.02308952,32.59889811,1607.008583
-88.02301037,36.94441521,4042.262724
-88.02280371,30.76910145,2917.351795
-88.02259228,30.74514739,1177.674954
-88.02242094,32.37045016,1228.89668
-88.02235214,30.77086447,2917.351795
-88.02215077,37.01115372,2340.924127
-88.02206335,36.39246441,3450.11634
-88.02195137,30.77249174,2917.351795
-88.02185175,36.94090968,1002.556743
-88.0217296,35.73700243,4251.235381
-88.02163877,32.14432247,1906.348118
-88.02160518,34.90278029,1709.874982
-88.02148038,30.70509439,1160.753549
-88.02139827,30.77425556,2917.351795
-88.0213803,35.68572286,1678.497642
-88.02129226,35.59027096,1702.911205
-88.02119608,37.78714714,2356.336534
-88.02099901,35.47312623,4792.503099
-88.02088551,30.83972007,5030.244277
-88.02085255,32.59897043,1341.033213
-88.02067662,30.74576185,1149.382244
-88.02054445,30.70347762,1160.753549
-88.0205004,36.93389029,1275.810542
-88.02045494,35.58865515,1702.911205
-88.02044212,30.77602254,2917.351795
-88.02038307,32.14581719,1906.348118
-88.02030163,35.65654729,1416.744235
-88.0202428,36.93213474,2504.40894
-88.02014654,32.27207037,761.0877503
-88.02008052,31.01720185,1792.507699
-88.01998533,30.813922,2053.713205
-88.01988609,30.83420601,5030.244277
-88.01983099,32.27559104,810.5372454
-88.01978947,34.90199121,2456.302447
-88.01974787,35.65817486,1416.744235
-88.01969744,32.27924554,1002.786516
-88.01962467,32.27748707,843.5035755
-88.01958768,30.701861,1080.934328
-88.0194784,37.78859506,2356.336534
-88.01934396,30.77751995,2891.251792
-88.01921475,35.65993749,1416.744235
-88.01914896,31.01544982,1149.200812
-88.01903169,31.02397703,2045.572346
-88.018964,37.79000552,2356.336534
-88.01889794,35.66183353,1416.744235
-88.01885382,35.47345091,4792.503099
-88.01878091,32.3690724,370.6427108
-88.01863768,30.74558453,1149.382244
-88.01858224,30.70038011,1080.934328
-88.01848258,32.148995,1906.348118
-88.01813798,35.66711431,2111.312666
-88.01810455,31.013834,869.3494419
-88.01805047,35.42280925,4987.718635
-88.01798923,35.58570069,2577.344882
-88.01797128,34.90099835,2456.302447
-88.01767299,31.02527075,2551.701638
-88.01760515,35.68158946,1525.160705
-88.01750871,35.67063587,2111.312666
-88.01744503,37.78938774,1637.331364
-88.01733252,30.69890112,1080.934328
-88.01724219,35.67239623,2111.312666
-88.01712793,32.36763522,370.6427108
-88.01709274,30.4846494,1221.338856
-88.0170513,35.67442644,1411.74921
-88.01695103,35.67632064,1295.155301
-88.01690731,30.68523465,4225.492342
-88.01687851,30.68334005,4225.492342
-88.01686128,30.48099679,2188.872396
-88.01676527,35.58422337,4763.429074
-88.01665148,30.78024794,2760.751778
-88.01661849,30.6815826,4225.492342
-88.01659875,30.74540717,859.7563153
-88.01658511,30.47747987,2188.872396
-88.01656138,30.69065114,4225.492342
-88.01648375,30.67982417,4225.492342
-88.01631237,30.47572246,2188.872396
-88.016256,32.44067145,1192.419378
-88.01616237,30.48993525,1016.017688
-88.01604927,30.67806809,4225.492342
-88.01601135,30.80583269,2237.196823
-88.01599764,30.47207049,12075.92431
-88.01591687,30.47031158,12075.92431
-88.01575499,32.15587158,1512.211712
-88.01569029,30.46855381,12075.92431
-88.01554324,30.67631256,4225.492342
-88.01552181,32.36658192,370.6427108
-88.01541048,37.008904,2658.200173
-88.01532807,30.69593923,5036.465134
-88.01509761,30.78154858,2760.751778
-88.01502267,32.2393583,1571.318598
-88.01471746,30.67469488,3828.174317
-88.01461695,35.58086043,4763.429074
-88.01456702,35.47438865,4792.503099
-88.01452461,32.15926431,1512.211712
-88.01442779,32.44147871,491.0826055
-88.01440354,30.74526967,859.7563153
-88.01422896,32.23247144,1466.845038
-88.0141928,32.36521245,302.7883272
-88.01416044,30.45245915,12075.92431
-88.01392795,30.80273614,2237.196823
-88.01387301,32.16116394,1512.211712
-88.01378787,30.44880761,12075.92431
-88.01374398,31.02525475,2551.701638
-88.01363641,35.57924578,4763.429074
-88.01361269,36.3822594,1030.11456
-88.01351527,30.44705019,12075.92431
-88.01325624,32.16292797,1512.211712
-88.01298318,32.20244187,1744.142494
-88.01278951,30.43988229,12075.92431
-88.0126829,32.20406804,1744.142494
-88.01259071,35.47500032,4792.503099
-88.01254963,32.44230567,2524.391158
-88.01245599,32.20068701,1410.509958
-88.01236765,32.22923885,1257.89792
-88.01232869,30.80153958,2237.196823
-88.01200497,30.49998338,3749.284258
-88.01195303,35.97266576,3757.116754
-88.01192186,32.20583321,1744.142494
-88.01190754,32.24394526,720.7094409
-88.01186807,30.43637035,12075.92431
-88.01185704,35.97631786,3757.116754
-88.0118346,35.97456002,3757.116754
-88.01162368,35.57628737,4763.429074
-88.01155278,32.28209847,571.7243275
-88.01134559,32.19731305,698.186981
-88.01129959,35.96739717,3757.116754
-88.01125866,36.91855514,904.8095585
-88.01123692,32.22775946,1257.89792
-88.01120515,36.37714129,961.1530305
-88.01106923,32.1698465,1715.223779
-88.01090814,31.03053713,2021.039348
-88.0108087,37.78994058,1600.666314
-88.01071387,31.03694463,2021.039348
-88.01061548,30.50337788,3749.284258
-88.01059426,30.80060752,2237.196823
-88.01057821,31.02310515,2551.701638
-88.01047602,35.57278071,4763.429074
-88.01046013,30.43313286,12075.92431
-88.01041919,32.36077751,542.9460825
-88.01033969,32.22627819,1257.89792
-88.01031523,32.6000659,1572.666758
-88.0100543,34.8980076,2456.302447
-88.00987005,30.50514318,3749.284258
-88.00979733,31.00866617,975.4280896
-88.0097573,35.96402932,2922.468349
-88.00968989,35.98120451,3757.116754
-88.00963312,36.91532387,3364.471336
-88.00957326,31.54963802,2283.545488
-88.00946615,35.42340684,4987.718635
-88.00943037,32.2246617,698.7916627
-88.00936845,32.19408132,824.1522409
-88.00929507,30.66702244,1841.584193
-88.0092633,36.37404755,1342.752412
-88.00917827,30.50677272,3749.284258
-88.00906363,32.35929994,489.6241305
-88.00887952,31.02197258,2551.701638
-88.00882786,32.2591713,914.196893
-88.00873529,32.1924626,882.6947053
-88.00859433,37.78995956,1380.676016
-88.00854899,30.50840178,3749.284258
-88.00853419,32.25565552,400.6275763
-88.00851071,32.21235552,972.2252589
-88.00848466,32.17839194,2290.58381
-88.0084771,32.25213785,833.3972685
-88.00845507,32.25741522,400.6275763
-88.00841618,32.2538974,474.722503
-88.00828773,30.74482624,734.0432203
-88.00820318,30.66540678,1841.584193
-88.00808298,32.214118,972.2252589
-88.00801731,32.19070925,965.7153895
-88.00799132,30.78795972,2760.751778
-88.00793111,32.21587829,957.5881933
-88.00788982,30.5101664,3749.284258
-88.00786814,36.37270708,1342.752412
-88.00780274,31.02816142,1010.888136
-88.00773512,32.35795746,722.2204878
-88.00757579,35.74794087,2084.30709
-88.00746887,35.56793716,4763.429074
-88.00731694,30.69667833,3846.070968
-88.00716938,32.18719784,1075.86838
-88.00711132,30.6637911,1841.584193
-88.00704546,32.18543974,1487.724269
-88.00683151,35.9613853,2922.468349
-88.00671309,30.78925811,2194.672438
-88.00664146,30.4192213,12075.92431
-88.00662212,30.51355991,3749.284258
-88.00659056,32.29358552,627.1783888
-88.00633589,32.35675084,954.8168451
-88.00631302,36.37123272,1220.204026
-88.00624855,30.74462165,734.0432203
-88.00619863,30.40650178,2817.576103
-88.00603693,36.91075716,3364.471336
-88.0059841,30.40298432,2817.576103
-88.00593443,34.89672269,2456.302447
-88.00576609,35.74914611,2084.30709
-88.00563129,30.79075528,2194.672438
-88.00556695,31.0397331,1556.947661
-88.00555039,32.28666584,431.3929355
-88.00546451,30.39581474,1641.874906
-88.00544649,30.39405532,1947.000106
-88.00533787,30.39216124,2188.872396
-88.00528262,30.83054864,2595.137043
-88.00523453,30.79782325,3262.985262
-88.00519567,32.29494074,732.4886074
-88.00503437,36.36975602,913.8330592
-88.0048992,30.66083063,2437.860754
-88.00484054,35.96091515,2922.468349
-88.00470763,30.79238656,2194.672438
-88.00468624,36.90928125,3364.471336
-88.00456007,32.35569875,954.8168451
-88.00435271,35.4773052,4792.503099
-88.0042613,32.60187342,858.0764065
-88.00415642,37.7893215,1380.676016
-88.00405313,30.74446078,758.7989204
-88.00400609,31.04077382,1701.368195
-88.00399819,31.01005447,2590.26726
-88.00393432,35.56147503,4763.429074
-88.00387026,31.0278273,1010.888136
-88.00377596,30.38337544,3529.12044
-88.00367318,30.6593513,2437.860754
-88.0034065,35.38776022,1826.026271
-88.00331159,31.01950771,1415.916801
-88.00295246,32.35447751,982.1703021
-88.00293218,35.55986046,4763.429074
-88.0028466,35.42256552,4987.718635
-88.00275868,30.37810456,3529.12044
-88.00242444,31.54611802,747.0481368
-88.00241151,35.75151824,2160.226343
-88.0023675,36.36693871,819.570804
-88.00229524,32.29649991,773.4153897
-88.00213866,36.03400852,4991.895127
-88.00201476,30.74433346,758.7989204
-88.00182817,31.02791921,1407.305681
-88.00166794,30.52537339,5061.101218
-88.00141921,31.01887278,1415.916801
-88.00134271,31.04360413,1701.368195
-88.00129245,32.35312677,1118.937587
-88.00121208,30.69699623,3846.070968
-88.00115469,35.9588273,2922.468349
-88.00114865,35.55662947,4763.429074
-88.00111484,30.85410333,1568.764952
-88.00109762,35.38802668,1826.026271
-88.00098536,30.82652166,2595.137043
-88.00087239,36.90295844,3944.404073
-88.00079453,30.36918644,3274.515879
-88.00076963,30.83596118,1099.998952
-88.00070096,36.0326682,4991.895127
-88.00067446,31.54501663,718.5758196
-88.00059586,35.99764389,4866.065662
-88.00051175,36.01657715,2317.795113
-88.00043983,32.60321187,4502.831066
-88.00039756,30.36742991,3019.911318
-88.00007691,30.53052884,5061.101218
-87.99997616,30.74418291,764.128356
-87.99989287,37.78897536,2613.963816
-87.99985103,36.00116615,4057.719253
-87.99981427,31.04875882,2805.260433
-87.99976217,32.45123577,2050.484522
-87.99964378,30.53229169,5061.101218
-87.99959914,31.05051987,2805.260433
-87.99952309,36.00306214,4057.719253
-87.99920169,30.53405461,5061.101218
-87.99918868,30.86199508,2408.858885
-87.99917091,36.02172716,2317.795113
-87.99912066,36.89945765,4524.336811
-87.99892532,31.54399099,690.1035024
-87.9988121,36.01334574,2317.795113
-87.99869292,30.65370516,2437.860754
-87.99867356,36.00658527,4057.719253
-87.99854468,35.42207564,4987.718635
-87.9985281,32.60379536,4502.831066
-87.99829961,30.53758057,5061.101218
-87.99828822,30.84291885,428.8674892
-87.99822696,30.36067893,3019.911318
-87.99812257,30.84792778,2280.505214
-87.99804372,36.89432861,4524.336811
-87.99792039,35.47858993,4792.503099
-87.99767928,30.8495553,2280.505214
-87.99765509,30.82194571,2124.000001
-87.99761483,36.02998928,2317.795113
-87.99754312,36.89257504,4524.336811
-87.9974316,30.65222604,2437.860754
-87.99739704,32.34910913,1118.937587
-87.9973796,30.54110667,2089.691215
-87.99733515,31.5430507,1198.123104
-87.9971425,36.02471915,2317.795113
-87.9971266,36.0264773,2317.795113
-87.99689402,31.02496194,1704.61884
-87.99680895,35.38846402,1796.352282
-87.99675167,30.84176675,901.0362119
-87.99656345,36.04784864,4991.895127
-87.99654463,30.85714317,2408.858885
-87.9964682,31.02158177,637.3088302
-87.9964557,32.60430794,4502.831066
-87.99645073,31.05482992,2805.260433
-87.99639075,32.45374947,2050.484522
-87.99631141,31.02334238,1704.61884
-87.99624294,36.88771828,4524.336811
-87.99606846,35.75639983,2539.82261
-87.99568426,30.85566103,2408.858885
-87.99555322,34.89351048,1356.331373
-87.99540331,36.04934582,4991.895127
-87.99530049,37.78951156,2613.963816
-87.99518169,36.36023754,3434.202095
-87.99504321,36.88624098,4524.336811
-87.99497472,30.9813977,1632.204818
-87.99495862,30.84230386,901.0362119
-87.99462871,30.64940526,2437.860754
-87.9945413,30.9830251,1632.204818
-87.99442363,35.75754944,2539.82261
-87.9944027,35.4211528,4987.718635
-87.99437829,30.97422931,2070.286592
-87.99422536,36.88449006,4524.336811
-87.99419968,30.85287279,806.2358191
-87.99404776,36.05084462,4991.895127
-87.99400604,30.86573251,740.745771
-87.9936624,36.88273699,4524.336811
-87.99357774,34.89304874,1356.331373
-87.99349453,36.35903456,3434.202095
-87.99338355,30.83456536,1152.664864
-87.99315859,30.97085521,2070.286592
-87.99310504,30.87553092,1291.237011
-87.99296321,30.74792199,1137.369625
-87.99291191,30.69705996,972.225194
-87.99285852,30.85973395,1013.574131
-87.99261434,35.7588212,2539.82261
-87.99252515,35.38930304,1647.982338
-87.99247337,32.60557526,4502.831066
-87.99221842,30.81643842,2124.000001
-87.99220586,31.05479175,1036.337567
-87.99212441,35.95498051,1014.053281
-87.99199329,35.48063887,5650.636211
-87.99189623,30.64671922,243.4944435
-87.99174342,30.55062407,1947.000106
-87.99145815,30.35396286,2273.963619
-87.9914405,34.89278408,1356.331373
-87.99129601,30.80724218,3724.753975
-87.9910943,30.7490461,1137.369625
-87.99101783,30.86075861,1323.673731
-87.99095012,30.8150947,2124.000001
-87.99084696,35.75990866,2539.82261
-87.9907248,30.8637925,1323.673731
-87.99062631,30.88980586,1107.654167
-87.990505,30.64537637,327.7567844
-87.9903845,35.38982682,1647.982338
-87.99033905,32.29409293,891.5394844
-87.9901199,30.81347694,1348.864108
-87.98998421,35.76134028,2642.293985
-87.9899678,30.80860576,3724.753975
-87.98993206,30.55740524,4004.813358
-87.98982642,36.05507173,4991.895127
-87.98976845,30.87963476,887.447212
-87.98971892,31.5400677,1049.075784
-87.98942044,30.96659092,2400.352147
-87.98938822,30.56634232,4004.813358
-87.98935383,30.56823745,4004.813358
-87.98916256,36.87452651,4636.632338
-87.98912634,30.6440334,2150.814417
-87.98904286,36.35514997,3434.202095
-87.98889796,30.57351947,4883.462183
-87.98880395,32.29532277,891.5394844
-87.9887156,35.48302443,5650.636211
-87.98865987,35.76283879,2796.001047
-87.98863531,31.0062134,2433.260791
-87.98840938,35.39038398,1647.982338
-87.98820966,30.57880325,4883.462183
-87.98818991,30.98557311,2209.549447
-87.98810852,30.80956194,2990.842352
-87.98796989,36.87115609,4636.632338
-87.98795179,30.58070007,4883.462183
-87.98794886,32.45523042,1902.174887
-87.98783885,30.88019087,887.447212
-87.98778853,35.95406964,984.8777643
-87.98770595,30.58246145,4883.462183
-87.98757547,32.29682082,989.8481196
-87.98750564,32.34296265,1896.816237
-87.98729701,30.88171083,868.9947167
-87.9872086,36.86953985,4636.632338
-87.9870788,35.48439027,5650.636211
-87.98680572,31.25700538,1947.149206
-87.98668232,30.58774776,4883.462183
-87.98658736,35.76610152,2796.001047
-87.98648706,35.54092692,4763.429074
-87.98644948,30.8313392,813.3169211
-87.98641592,30.98619119,1754.855611
-87.98641304,31.2586324,1947.149206
-87.98631991,31.00352434,2433.260791
-87.98630904,32.6069627,4502.831066
-87.98627553,30.58951036,4883.462183
-87.98626885,35.39092314,1528.749074
-87.98615426,30.96481858,2400.352147
