x,y,Wavelength (m)
-86.57226829,34.02950568,45455.17089
-86.57211649,35.13912096,248271.7151
-86.57199812,36.25975824,216219.5534
-86.57190097,37.08144537,249416.5395
-86.57150292,34.01922159,339534.0308
-86.57134898,34.03137323,230267.2503
-86.57131087,36.08773804,432796.0557
-86.57118675,37.91922856,536360.5595
-86.57089982,31.26955119,204031.5155
-86.57018523,36.08639066,368110.2916
-86.5699402,34.57632708,535096.0398
-86.5699195,31.27956314,245173.4255
-86.56984342,32.3739068,306460.8484
-86.56945362,34.03253518,617304.3167
-86.56896822,37.91922046,111838.5232
-86.5688363,33.02787723,433652.0035
-86.568686,34.02367605,110641.399
-86.56845188,34.02178128,305836.8195
-86.56835848,31.27630972,304964.0266
-86.56825786,31.28225535,535345.0095
-86.56820257,36.08537377,366575.8977
-86.56814684,34.57524761,61203.18143
-86.56802488,35.53557875,63189.83921
-86.56780449,35.14288899,167340.6546
-86.56750474,34.03233895,125201.0296
-86.56703462,36.26758383,228420.2574
-86.56637596,36.08426365,361122.2508
-86.5658591,33.0235823,228723.2823
-86.56539001,34.02961684,193356.0838
-86.56520754,31.28664299,112380.8318
-86.56465562,33.02008727,533961.3995
-86.56454873,36.08327791,192713.6204
-86.56444512,31.28891928,24128.73188
-86.56417121,36.30002901,557460.3671
-86.56412478,36.29664806,98234.70222
-86.56407619,37.18248231,2303.405813
-86.56375948,36.27595631,98806.9936
-86.56357614,36.29488805,101373.7625
-86.56336522,37.18660814,436969.1889
-86.56326301,32.369545,228230.966
-86.56316273,35.13638387,435252.8631
-86.56314979,36.2794701,195.8484409
-86.56288988,35.13462454,21947.44113
-86.56272142,36.08231379,227621.915
-86.56254842,37.17937764,23286.95389
-86.56243522,36.2915031,82293.78985
-86.56231597,37.91863195,129732.5674
-86.56222986,35.12610095,81588.81273
-86.56195083,37.18571053,128753.8304
-86.56187345,36.28271099,229471.6938
-86.56169365,35.12434066,195.5925532
-86.56160593,36.28446802,587.1561852
-86.56154152,35.12961515,406.3358364
-86.5613087,36.28811818,105901.4676
-86.56126295,36.08093987,129747.7158
-86.56104145,35.12257995,533254.1935
-86.56096988,31.29065786,228852.3845
-86.56070888,37.1783865,533073.1265
-86.56025019,36.07931332,82366.65445
-86.56009942,37.91829536,113253.4795
-86.55966185,37.09668199,179274.2182
-86.55942711,36.30785502,526371.0166
-86.55934701,32.36823232,558434.7583
-86.55907533,31.29137318,72473.57967
-86.55886713,33.01927059,558630.1592
-86.55869639,36.30961033,172448.5333
-86.55837077,34.56839503,179034.4633
-86.55788326,37.91789692,244957.0648
-86.55727577,32.36791835,737595.9608
-86.55702361,31.29198998,244805.8573
-86.55682122,34.56703672,472526.6915
-86.55643593,35.53675005,194316.0585
-86.55626388,36.31259959,108099.6345
-86.5554287,34.56567896,558820.8685
-86.55497166,31.29264928,290625.3287
-86.55463731,37.17639876,119745.5276
-86.55312819,32.36833673,654544.8597
-86.55296743,31.29654914,119491.2902
-86.55269137,31.29493312,363617.2338
-86.55264379,34.56296339,559026.0339
-86.55222532,36.31672645,373299.2581
-86.54918919,37.91635234,133445.2257
-86.54900533,35.11797308,375921.006
-86.54871581,34.53941193,64209.68635
-86.54867362,34.54117029,111082.7404
-86.54807136,35.5372806,197787.5701
-86.54787384,36.31791814,471807.1544
-86.54751295,31.29898421,86549.95794
-86.54734724,37.09540608,361280.9534
-86.54721752,34.54441139,526306.1117
-86.54711582,32.36753946,169795.9788
-86.54698313,33.01911513,243127.3297
-86.54687507,34.55157944,168470.5106
-86.54639933,34.53250456,361968.9793
-86.54607917,31.29997164,198782.0032
-86.54569996,36.31818551,531352.7861
-86.54561395,36.0731731,198963.0601
-86.54553641,34.5308781,339861.6352
-86.54547268,33.02015805,285526.471
-86.5451506,37.0957943,167992.3075
-86.54469532,34.52925172,91296.68103
-86.54458421,37.91592259,359579.6084
-86.54422344,31.29910792,311115.534
-86.54388461,35.12113698,531494.2567
-86.54361261,36.07358022,306985.0082
-86.54307589,32.36345634,205050.1824
-86.54236792,37.91556892,391.9885095
-86.54224331,32.35993507,177925.1049
-86.54136078,36.31724782,118120.2468
-86.54100484,31.29884769,441101.0244
-86.54087698,32.35478803,471857.4346
-86.54079781,35.53759576,195.984694
-86.54048657,32.35302748,471680.3548
-86.54032913,31.30043842,619195.0655
-86.54015097,37.91532594,425497.9754
-86.53992471,35.12273428,82222.50522
-86.53988958,37.17671199,132860.54
-86.53970909,36.31623536,537967.1379
-86.539548,32.34409307,132043.4575
-86.53944439,35.13007422,439702.0313
-86.5392919,36.29398556,228011.967
-86.53903486,37.1783312,391.589461
-86.538856,36.29046787,97843.46235
-86.53868095,36.29939245,197507.0115
-86.53792415,34.51624031,390.8659477
-86.53743509,36.30290364,68794.45029
-86.53640245,35.13422855,555758.1461
-86.53628703,31.31046611,131059.777
-86.53608071,36.31155317,653503.4433
-86.53602223,37.18096057,86466.15274
-86.53592918,35.53481806,81747.61453
-86.53571416,37.91530853,113946.1994
-86.53563603,34.51122661,379333.9787
-86.53548747,34.507709,355891.0096
-86.53548045,31.3142179,195.7822665
-86.53543186,34.50595027,553434.9009
-86.53518431,36.28578546,174040.5746
-86.53447527,36.0693762,553956.7642
-86.53440002,31.30952995,114391.5857
-86.53417172,37.0969686,355463.4149
-86.53379416,34.50269753,90426.87073
-86.53353406,36.28465391,356512.0364
-86.53334302,31.30011006,550145.1307
-86.53322333,31.34263873,4911.375367
-86.53299921,31.3442295,466966.3341
-86.53289778,35.53744949,1578.430614
-86.53270135,31.33005028,470747.1805
-86.53251265,31.30867496,353027.9226
-86.53241832,34.50133956,2575.237061
-86.53240284,31.3318086,355525.9932
-86.5323873,31.30760983,641711.4996
-86.5321498,37.09637472,653819.6732
-86.53206809,37.18094502,644890.593
-86.53199301,31.30325045,99902.30277
-86.53187057,36.28351147,4674.227504
-86.53138576,31.34523956,553153.4936
-86.53122289,31.31447182,110491.3593
-86.53032616,32.33779579,643504.1457
-86.53030066,37.09514147,538784.3556
-86.53025154,37.17775586,642048.2759
-86.52997036,31.32755006,652805.877
-86.52965117,31.31352772,733421.5757
-86.52905465,37.91595804,1385.724706
-86.52880099,31.32597584,730975.4718
-86.52848387,31.34952369,551592.9408
-86.5283781,36.28099687,110037.9779
-86.52825299,32.33800714,553084.7972
-86.52801197,31.31257433,311286.7439
-86.52784016,35.13433075,354558.7261
-86.52770092,34.49761498,103670.7358
-86.52754158,36.06561655,288899.3537
-86.52710794,37.09283016,123657.7464
-86.5267852,37.17644791,90440.40024
-86.52637746,36.28039394,123517.4603
-86.52612153,36.06687676,127544.5498
-86.5256979,35.134647,123691.0161
-86.52540595,37.17800698,217864.314
-86.52525803,37.09174648,123548.4174
-86.5244881,36.06815774,452766.2771
-86.52414833,33.02449641,415155.868
-86.52378608,32.33876618,452684.3522
-86.5232372,37.09101054,415280.3814
-86.52281562,36.06927626,104381.724
-86.5226596,38.02868323,338899.6552
-86.52237938,33.02490278,1971.668128
-86.52227162,38.01097151,553453.9024
-86.52224745,37.99664103,195.5731314
-86.52211376,38.01272837,191094.6926
-86.52203718,36.28001606,797.5620891
-86.52196958,38.01989296,190311.9647
-86.52192212,37.9896097,4560.100521
-86.52182062,37.97892906,555065.2857
-86.52176736,33.00339621,627794.6571
-86.52171077,32.3393795,554267.5208
-86.52162701,37.98244329,628592.1951
-86.52161307,37.98609344,5538.222666
-86.52156571,38.03219376,317370.6878
-86.52141428,35.13511708,559610.1027
-86.52138014,33.00515368,217748.761
-86.52121073,37.09117854,183358.6341
-86.52107097,31.35802258,97243.75636
-86.52090277,37.96473007,188901.1717
-86.5207804,33.05494291,195.8799763
-86.52038728,37.96297045,4955.551622
-86.52036977,33.01042664,551121.5215
-86.52002072,33.01218424,364034.6715
-86.51986238,36.28059077,74845.13659
-86.51963622,32.33984201,360028.6039
-86.51941437,33.04641359,311164.7031
-86.51910946,35.13506931,5512.869168
-86.51896582,32.99689087,104193.5401
-86.51880702,36.07105153,552251.1894
-86.51840591,37.95782502,339745.8222
-86.51797811,33.01907684,548847.7038
-86.51775042,33.02746476,549600.5073
-86.51765386,37.95619962,3569.771154
-86.51756098,32.99539711,549419.9565
-86.51753029,33.02069875,5316.816097
-86.5174293,33.04315866,1551.30132
-86.51734727,33.03463426,8555.260027
-86.51732325,32.9663058,2665.296892
-86.51721665,33.05857692,7982.804166
-86.51718961,33.03801622,3267.884022
-86.51709224,33.02922115,547311.2089
-86.51684493,37.95457398,544481.6326
-86.5167389,37.92036051,547115.728
-86.51643801,33.03977225,550913.5433
-86.51608607,32.97144258,7410.671868
-86.51603979,32.97320136,554541.1
-86.51577425,37.95294725,2003.408004
-86.51569312,32.95520452,733305.6317
-86.51555279,31.36558082,195.951757
-86.51535882,32.95344426,179140.643
-86.51506597,32.97482123,176565.3578
-86.51494591,31.36733792,468755.2731
-86.51486885,37.18570223,191416.198
-86.51477987,33.08685102,456464.98
-86.51449949,33.08522631,16688.82195
-86.51443114,32.93693347,16312.1907
-86.51433901,32.93869208,828.3556022
-86.51428655,32.94437468,372314.878
-86.51400018,36.28323823,175391.4624
-86.51387627,31.36881357,438830.8177
-86.51357215,32.34117196,420107.556
-86.51342215,35.1426867,72163.76973
-86.5132907,32.98942716,240981.1624
-86.51320397,32.97792598,6416.635434
-86.51287314,32.93178581,240800.1808
-86.51275122,35.14106092,195.8616557
-86.51274984,32.93002636,127850.1217
-86.51272492,36.28955285,373786.7313
-86.51260222,36.28779434,554.6435398
-86.51222139,36.28457042,195.9085084
-86.51214547,36.28603447,199942.713
-86.51190579,34.48846269,127639.5565
-86.51181687,35.13943407,158913.4735
-86.51150931,33.0609252,128422.0625
-86.51148919,36.29306381,554372.5699
-86.51133224,38.04091594,368710.6926
-86.51110073,32.98089446,552376.8356
-86.51091311,33.0788531,6446.825169
-86.51055312,32.92298191,457083.8461
-86.51048024,37.18488837,15513.80148
-86.51037241,33.06234412,300278.4098
-86.50995127,34.48745386,80212.37636
-86.50942454,32.34178738,395624.1155
-86.50910684,38.0413895,529093.3641
-86.50903556,37.0946922,554103.5303
-86.50883239,33.06381557,290337.9584
-86.50815952,34.48655387,334340.363
-86.50700379,36.06723241,395762.3945
-86.50688229,38.04173169,1237.686605
-86.50655129,36.05611413,742525.2411
-86.50649068,31.37154447,349233.9422
-86.50644732,32.9189066,346650.6105
-86.50636845,34.48554564,463156.6523
-86.50632093,37.07949457,300555.0282
-86.50608266,37.18546505,95873.77916
-86.50605565,37.94073944,11992.45716
-86.50600125,37.07773546,542311.8573
-86.50585701,33.06909142,86360.82425
-86.50553073,36.30194653,361.2247299
-86.50546959,33.0658465,376766.3782
-86.50488136,32.91741205,447355.4719
-86.50469984,37.0844907,558022.2425
-86.50460147,37.93018821,114822.4185
-86.50459428,36.05302808,195.4648096
-86.50421255,37.9319441,349222.8712
-86.50395069,32.91592,729783.7285
-86.50361786,31.37621531,28858.30069
-86.50333195,33.17515734,200649.8048
-86.50327993,33.17867493,219788.5441
-86.50297804,35.1495424,320795.544
-86.50279357,36.06041715,219216.5512
-86.5025521,33.18029562,125374.6844
-86.50184988,37.18667195,218854.6568
-86.50181405,35.14629146,98020.76305
-86.50162139,36.30614048,219756.0351
-86.50098902,33.17219844,129491.4349
-86.5004562,35.14290445,349012.9795
-86.49998254,36.30742103,217936.6124
-86.49983213,33.18515551,357462.2423
-86.49948937,33.09629777,30353.48433
-86.49940345,32.91248677,83768.60109
-86.49921208,32.34379506,28838.95034
-86.49906211,33.17155028,528678.6591
-86.49861551,37.09297453,436191.2494
-86.49835892,37.08990502,87325.03385
-86.4981376,36.308524,5573.057522
-86.49790007,37.03984162,378156.0262
-86.49780487,32.91150615,111616.3462
-86.49764608,38.04250373,465300.9792
-86.49763595,37.09135685,111421.9187
-86.49737933,37.04158818,217430.1411
-86.49734357,35.13815759,285039.722
-86.49724716,34.48104451,215438.0598
-86.49719154,37.07346176,287538.7884
-86.49617391,37.06403757,442501.3833
-86.49578011,33.09842238,2366.395015
-86.49570719,37.04277998,441632.6141
-86.49555578,37.06565751,428514.0306
-86.49531936,33.19339056,287766.5588
-86.49512613,34.48061835,431983.8208
-86.49499462,37.0739495,301549.6506
-86.49481222,37.18947256,463644.1743
-86.49462385,32.90898207,444648.459
-86.49441118,33.19514577,170783.1494
-86.49401199,31.37481795,216153.8012
-86.49357758,35.13687952,646914.3056
-86.49319609,37.18612145,323421.7838
-86.49303256,38.04221354,301212.4318
-86.49300449,34.48029651,634177.1282
-86.49297781,32.34532953,145847.014
-86.49295674,33.17013649,1695.173237
-86.49271064,32.36055746,429802.6202
-86.49241138,37.03110146,109617.7788
-86.49228181,31.3758487,437321.8799
-86.49189817,33.10259014,109993.9521
-86.49178618,32.36393667,84159.97221
-86.49152622,32.3465717,1566.818261
-86.49131288,32.34986176,441557.1377
-86.49125732,36.31312882,237125.0255
-86.49088282,34.47998237,192467.7435
-86.49081115,38.04208806,175352.4351
-86.49074261,32.90477185,107715.0678
-86.49060372,37.07447157,459274.816
-86.49039166,37.03048884,464367.0493
-86.49015389,32.90301048,459681.8912
-86.48987146,32.90111505,22547.40772
-86.48935178,33.10555636,248933.4891
-86.48929389,35.1373124,440531.3644
-86.48916261,37.06289883,215602.5548
-86.48908011,33.20053055,440350.8529
-86.48884939,33.10717791,142416.4033
-86.48875991,34.47987302,549335.8424
-86.48841908,38.04192317,288852.5958
-86.48840868,37.07466817,112627.1772
-86.48820127,37.03018066,441465.5696
-86.48806754,33.10893362,460401.6359
-86.48780429,32.89434131,225823.2906
-86.48731669,35.13752948,34166.10846
-86.48730558,33.20125928,214414.4298
-86.48713297,37.06363826,142305.8952
-86.48663796,34.47960904,522904.1064
-86.48633269,32.36633224,396555.7306
-86.48619688,38.04191348,536149.1541
-86.48599163,37.18262,573797.1542
-86.48507934,32.88742953,13172.85497
-86.48493518,37.06428677,465679.9425
-86.4843857,37.07068449,13031.55415
-86.48429912,37.18135068,465861.0825
-86.48422279,32.88580232,227252.247
-86.48412614,35.13991835,253044.741
-86.48411907,35.15893151,227056.3455
-86.48382506,37.17959088,208356.654
-86.48380215,37.03062262,645120.2651
-86.48358919,31.38440344,431006.7865
-86.48345603,33.15884049,166954.6026
-86.48340903,32.8841753,1024.289339
-86.48323921,33.14963918,382021.3159
-86.48306257,36.31591547,421.5823741
-86.48293016,33.15342631,352680.9302
-86.4828241,33.14774326,223087.4834
-86.48256934,35.1574461,29717.59617
-86.48198855,32.88078677,97408.62448
-86.48182411,36.03247866,382521.2395
-86.48155139,36.31701781,351238.2081
-86.4814501,32.87726658,353159.764
-86.48138466,33.14454419,465943.7835
-86.48127773,37.06289166,223943.6909
-86.48077624,35.15625539,196.0062182
-86.48059877,37.06113092,129395.2151
-86.48051583,36.31862706,114856.4738
-86.48047486,36.02936238,548269.8635
-86.48025947,31.39345761,321263.4245
-86.47976154,33.14341713,316.6752546
-86.47960831,31.39061288,435532.3205
-86.47946988,37.05585264,740446.5224
-86.47935762,38.04212674,465702.3268
-86.47909261,32.87239659,739166.2016
-86.47901259,31.40211415,36497.68955
-86.47894283,33.20025942,642303.3328
-86.47873056,37.17199676,216546.1225
-86.47858298,35.14551744,642107.8015
-86.47829809,31.40387063,74129.70642
-86.47798042,34.479602,190665.1989
-86.47766853,33.11663742,342194.9381
-86.47746786,31.40562663,83804.50775
-86.47678083,32.36381216,416880.7909
-86.4765969,35.15051336,106484.9346
-86.47634379,31.40724609,74703.85218
-86.47602122,34.47944031,641414.5836
-86.47592855,37.16914497,73845.09721
-86.47551559,35.14279907,448594.3487
-86.47528237,33.13937181,415480.6911
-86.47522117,31.41048959,191871.6632
-86.47509411,31.41576722,391.6040774
-86.47499119,31.41400741,391.7778728
-86.47494237,31.41224783,737888.1996
-86.47491013,38.04253957,580.4210146
-86.4746984,31.41746182,97377.56807
-86.47437792,37.16778599,625857.812
-86.47413834,37.03961248,299343.8727
-86.47406537,34.47874653,2213.807101
-86.47382736,37.01972561,172483.7641
-86.47361662,36.02818746,432036.5196
-86.47351736,33.13869327,96522.52397
-86.47349849,35.16111484,431868.7639
-86.47306498,37.01821864,94859.48145
-86.47288473,36.01324816,112662.3622
-86.47275445,36.00616005,225923.2604
-86.47268639,38.04274206,189.7043347
-86.47236575,36.00445591,396852.86
-86.47227469,34.47776847,35623.98417
-86.4721324,36.32447014,167450.2256
-86.47205336,35.98199256,79629.48988
-86.47194439,37.03979075,91524.6693
-86.47180497,35.15981623,434354.4199
-86.47159204,33.13793646,210475.672
-86.47119513,37.05054271,318704.4262
-86.47114084,36.00089393,520969.2809
-86.4710972,32.37061744,96223.32596
-86.47102252,35.13650904,397851.588
-86.47093425,35.94456271,1122.514448
-86.47078162,35.14659272,163413.218
-86.47064858,34.47660352,94938.00511
-86.47062311,35.99943143,340749.4806
-86.4704689,31.41561285,312133.1185
-86.47012008,33.19550474,509878.8916
-86.46975942,35.99591192,315494.8649
-86.46961124,36.02963037,179.7667645
-86.46952616,35.99429705,324200.7734
-86.46946469,33.11729859,2466.012088
-86.46940822,35.97214459,224880.4105
-86.4692054,35.13742445,3154.575859
